timestamp,tweet_id,url,content,user_id,user_name,reply_count,retweet_count,like_count,stance_label,stance_against,stance_favor,stance_neutral
2023-12-24 23:17:09+09:00,1738926793296687534,https://x.com/ohyama_yusuko/status/1738926793296687534,M-1の審査員は 好みが合う松本人志 一切ブレない博多大吉 高得点配りおじさん富澤 が個人的に好きかなぁ ,,,,,,NEUTRAL,0.3368704,0.29912895,0.3640007
2023-12-24 23:17:15+09:00,1738926816637944044,https://x.com/yoshida_g_g/status/1738926816637944044,令和ロマンもすごいし、松本人志もえぐい。,yoshida_g_g,よしだ,0.0,0.0,2.0,NEUTRAL,0.23032792,0.28952524,0.4801468
2023-12-24 23:17:58+09:00,1738926997445980537,https://x.com/Molvi_Toka/status/1738926997445980537,令和ロマンさん、おめでとうございます！松本人志さんの票が入るまでどきどきでした,Molvi_Toka,م و ل و ی,0.0,0.0,0.0,FAVOR,0.3322659,0.35529676,0.3124373
2023-12-24 23:18:18+09:00,1738927082829402388,https://x.com/9cck1/status/1738927082829402388,松本人志はあんまり詳しくないのでなんとも言えないのだが、大崎洋の証言とか本(プールの約束がどうとか笑いの深淵がどうとか)が出てるのでそれ踏まえないで評してもエアプでは。 証言を踏まえてビジュアルバムとかごっつを見返すくらいはすべきだろうと思うけども。,9cck1,9おcぉck,0.0,0.0,1.0,NEUTRAL,0.21244492,0.20324151,0.58431363
2023-12-24 23:18:33+09:00,1738927143588106635,https://x.com/PenchM1zu0/status/1738927143588106635,個人的には、松本人志さんの口から「モグライダーは売れてるからな」という台詞が出た時が一番痺れました。,PenchM1zu0,ペンチ水尾,0.0,0.0,2.0,NEUTRAL,0.2747664,0.25756127,0.4676724
2023-12-24 23:19:01+09:00,1738927261016043875,https://x.com/sutoraiku19/status/1738927261016043875,松本人志さんM1も良いけどガキ使ももう一度やってよ笑,sutoraiku19,YOSHIKI,0.0,0.0,1.0,NEUTRAL,0.30162987,0.2450288,0.45334134
2023-12-24 23:19:02+09:00,1738927266024005698,https://x.com/yoyunaiyochan/status/1738927266024005698,最終審査で令和ロマンに入れたのが松本人志、中川家礼二、ナイツ塙、大吉先生で、ヤーレンズに入れたのがサンド富澤、山田邦子、ともこ姉さんで、何となく傾向分かるのすごい。,yoyunaiyochan,余裕のないよっちゃん,0.0,0.0,1.0,NEUTRAL,0.2510323,0.28546348,0.46350417
2023-12-24 23:19:07+09:00,1738927286274138130,https://x.com/umauma0729/status/1738927286274138130,ともしげさん系の天然型ですよね  来年は本命当てまくりの 松本人志さん系の 天才型のFinさん見せてください,umauma0729,うまうま生活（ときどきタイガース,0.0,0.0,0.0,NEUTRAL,0.29627883,0.29811147,0.4056097
2023-12-24 23:19:15+09:00,1738927321908904038,https://x.com/jyojijyoji555/status/1738927321908904038,松本人志はしっかりしてましたね！ M-1グランプリ　令和ロマンおめでとうございます,jyojijyoji555,じょーじ。,0.0,0.0,9.0,FAVOR,0.30040976,0.39419842,0.3053918
2023-12-24 23:20:10+09:00,1738927548892152166,https://x.com/jyojijyoji555/status/1738927548892152166,松本人志の審査はしっかりしてましたね,jyojijyoji555,じょーじ。,0.0,0.0,2.0,FAVOR,0.25445798,0.4856398,0.25990224
2023-12-24 23:20:26+09:00,1738927617900986728,https://x.com/macmac1218/status/1738927617900986728,つまり素人と同じ視点で点数をつけることの出来る松本人志さんが適任で後の審査員は素人目線に立てないボンクラ共は不適切な人選ということですか？,macmac1218,マック in the place to be,0.0,0.0,0.0,FAVOR,0.32446775,0.38099727,0.294535
2023-12-24 23:20:48+09:00,1738927711291383872,https://x.com/fukusanity/status/1738927711291383872,松本人志がハマらなかった時に「わかってないの俺だけなんかなあと思って礼仁を見たら………」って言ってて大御所になっても自分に批判的なの偉いねと思った,fukusanity,グッドフクサニティ賞,2.0,4.0,132.0,NEUTRAL,0.3324381,0.2428299,0.42473194
2023-12-24 23:21:04+09:00,1738927777259438323,https://x.com/wasurejinobase/status/1738927777259438323,それはそうとして山田邦子は今年も採点基準がブレッブレでこういうのって慣れじゃないねんなって思いました。松本人志さんはさすがでした。,wasurejinobase,ショーン・ザ・タワーリング・インフェルノ,0.0,0.0,6.0,NEUTRAL,0.2580967,0.22777358,0.51412976
2023-12-24 23:21:29+09:00,1738927882318368850,https://x.com/fukusaco/status/1738927882318368850,松本人志が1本目に89点なんて付けたもんだから、新山がキレて見せ算やったと思ってる。 大会がつまらなくなった。 あの採点は間違い。  ,,,,,,NEUTRAL,0.30157068,0.2434068,0.45502254
2023-12-24 23:21:39+09:00,1738927924412305769,https://x.com/botcher_matsu/status/1738927924412305769,松本人志の採点とコメントが終始素晴らしかった,botcher_matsu,Sho,0.0,0.0,1.0,AGAINST,0.40877107,0.3720663,0.21916266
2023-12-24 23:21:43+09:00,1738927940958826751,https://x.com/otodesu_ttky/status/1738927940958826751,松本人志のこのペットボトルベコったみたいななんとも言えない口ほんと大好き,otodesu_ttky,おとうふ,0.0,3.0,85.0,NEUTRAL,0.2948975,0.25038746,0.454715
2023-12-24 23:21:47+09:00,1738927959153770687,https://x.com/otyatya135/status/1738927959153770687,さや香はマジで1本目も2本目もクソつまらんかったな。松本人志はちゃんと相対評価してて良かった。,otyatya135,あいうえ,0.0,0.0,1.0,NEUTRAL,0.19342862,0.29632086,0.51025057
2023-12-24 23:21:48+09:00,1738927961464811858,https://x.com/gahara_36/status/1738927961464811858,M-1見てる途中だけど松本人志がエンゾの年齢分かってたコメントが1番良い,gahara_36,くしろ【公式】,0.0,0.0,0.0,NEUTRAL,0.31065282,0.31391016,0.37543705
2023-12-24 23:21:54+09:00,1738927987826049425,https://x.com/nicoyoudeath/status/1738927987826049425,人志松本は笑い我慢する時は、ベロを出すからね  RT,nicoyoudeath,ヒザさん,0.0,0.0,0.0,NEUTRAL,0.24902493,0.26202238,0.48895273
2023-12-24 23:22:38+09:00,1738928169938538955,https://x.com/kirinkirin_23/status/1738928169938538955,もう松本人志の審査しか信用したくない,kirinkirin_23,アミメ,0.0,0.0,2.0,AGAINST,0.38612664,0.2745082,0.33936515
2023-12-24 23:23:10+09:00,1738928307176194266,https://x.com/yakisobadayo__/status/1738928307176194266,絶対そうっすよね！！！  毎年松本人志点数予想してるんですけど最初低すぎたせいでめちゃ点数付けづらそうすぎるやん！！てなってました92かワンチャン93くらいありえるかな思ってたのに,yakisobadayo__,焼きさば,1.0,0.0,1.0,NEUTRAL,0.32960087,0.29542696,0.37497216
2023-12-24 23:23:48+09:00,1738928463682400726,https://x.com/9cck1/status/1738928463682400726,松本人志の笑いの深淵がなんだったのか、という暫定的な答えを与えずして松本人志論が語ったり書けたりするのだろうか、という謎がある。 そして今の松本人志はなんだかんだでその深淵の先にはいないだろうと思うので、であればどのようにそれと距離を取って今の松本人志になったか考える必要がある。,9cck1,9おcぉck,1.0,0.0,0.0,NEUTRAL,0.27447805,0.21709022,0.50843173
2023-12-24 23:24:46+09:00,1738928709439279416,https://x.com/daihinmin_pan/status/1738928709439279416,松本人志えらすぎるとか言ってる人どこの国のお笑い大魔神？？？？？？？？？？,daihinmin_pan,大貧民,0.0,0.0,2.0,AGAINST,0.3494717,0.33935463,0.31117365
2023-12-24 23:24:58+09:00,1738928758160290167,https://x.com/CaininAoyama/status/1738928758160290167,松本人志に褒められたジェシカよかったな,CaininAoyama,ナツキング,0.0,0.0,1.0,NEUTRAL,0.30173692,0.3396533,0.35860983
2023-12-24 23:24:58+09:00,1738928758453928170,https://x.com/yu_suke_music/status/1738928758453928170,松ちゃんは1本目もさや香低かったんだよね 別に松本人志が絶対ともましてや全てなんて思ってないけど、松ちゃんのさや香の点数は全体で6位 俺の中でも4位か5位だったなぁ正直,yu_suke_music,ゆうすけ@CDJ2526全通,1.0,0.0,1.0,NEUTRAL,0.24056958,0.21702427,0.54240614
