timestamp,tweet_id,url,content,user_id,user_name,reply_count,retweet_count,like_count,bert_label,bert_positive,bert_neutral,bert_negative
2022-12-01 00:44:56+09:00,1597980002397872128,https://x.com/Japalura1250/status/1597980002397872128,三苫はワールドカップ見てるんなら読めないとダメよ,Japalura1250,SUBARU,0.0,0.0,0.0,NEUTRAL,0.03255019336938858,0.7863093614578247,0.18114042282104492
2022-12-01 02:06:37+09:00,1598000559747125249,https://x.com/saki_misaka0423/status/1598000559747125249,板倉選手と三苫選手(今全然関係ない),saki_misaka0423,Saki Misaka(三阪咲),1.0,1.0,19.0,NEUTRAL,0.02662014029920101,0.9142456650733948,0.059134140610694885
2022-12-01 02:38:03+09:00,1598008468933607424,https://x.com/TOMOkoma1214/status/1598008468933607424,今大会 強豪国の敗戦が多いね 世界との差が縮まってきてるのかな？  ひょっとしたらあるぞ？vsも とに勝ってに負けてのグループリーグ突破するのもある意味凄いけど とりあえず三苫 南野を前半から見たい,TOMOkoma1214,ㄘゃƕも,0.0,0.0,2.0,NEUTRAL,0.4704515039920807,0.5119789242744446,0.01756957545876503
2022-12-01 05:03:38+09:00,1598045106099347463,https://x.com/sekaino_tanuo/status/1598045106099347463,日本、ドイツ、コスタリカで勝利で確実に予選突破できるのは日本だけ、ぜひ勝って決めて欲しい。希望は三苫選手先発。いるだけで相手チームに恐怖を与えるのがエースの条件。三笘選手はこの条件を持ってる。スペイン戦で決定的仕事をし、ジョーカーから日本のエースになってほしい。いけるぜ日本代表！,sekaino_tanuo,たぬお@いいリプはじめました。,3.0,3.0,70.0,POSITIVE,0.9837581515312195,0.013756465166807175,0.0024853714276105165
2022-12-01 06:13:16+09:00,1598062631059095552,https://x.com/sirko_sp/status/1598062631059095552,戸田さんさすがです。 アルゼンチンがメッシを気にせず、たたかえるようになったのが良かったと。 メッシに頼ってボールあつめて、ゴール決めれんかったらおわりやもんね。 日本も三苫が戦略になりすぎるとな。 ヴィッセルもイニエスタ頼りになって落ちていったからな。。 ,,,,,,POSITIVE,0.8364558219909668,0.15130625665187836,0.01223794650286436
2022-12-01 06:16:54+09:00,1598063545719349248,https://x.com/chino20recoba/status/1598063545719349248,でもスペインのCBスピードが無いって話もあるし、前田大然　浅野　伊東純也がチャンス作るかもな。三苫でも構わないし,chino20recoba,れこば,0.0,0.0,0.0,NEUTRAL,0.3082886338233948,0.6662135124206543,0.025497784838080406
2022-12-01 06:37:02+09:00,1598068613415829504,https://x.com/ric_y9/status/1598068613415829504,希望スタメンは 権田、板倉、吉田、冨安、酒井宏樹、長友、遠藤(守田)、碧、鎌田、伊藤純也、タケ(大然) 前半はとにかく守って後半勝負だな 三苫、堂安、浅野、南野は入れたい,ric_y9,Ricky,0.0,0.0,1.0,POSITIVE,0.87823486328125,0.11572673916816711,0.006038466468453407
2022-12-01 08:15:28+09:00,1598093384333553666,https://x.com/jimmy911sarah/status/1598093384333553666,,,,,,,NEUTRAL,0.017027560621500015,0.9456810355186462,0.03729134052991867
2022-12-01 08:17:30+09:00,1598093894922932225,https://x.com/TKMMk22/status/1598093894922932225,俺もスタメン予想しておこうかな。 前田 三苫　伊東 鎌田 田中　守田 長友　板倉　吉田　山根 権田  スタメンで大博打は打たないスタイル。三苫は使い切る覚悟。,TKMMk22,TKM Mk.2,1.0,0.0,9.0,POSITIVE,0.6967535614967346,0.2857266962528229,0.01751978136599064
2022-12-01 08:34:10+09:00,1598098091860987904,https://x.com/plutoatom/status/1598098091860987904,【本田圭佑】三苫薫はスタメンで使うべき？スーパーサブとして使うべき？正直僕は〇〇で使いますね!!その理由は...【スペイン代表/日本代表/W杯/...  youtu.be/q_ARWTKqwOc  @YouTube より,plutoatom,plutoatom,0.0,0.0,0.0,POSITIVE,0.6496654748916626,0.3387719988822937,0.01156254019588232
2022-12-01 09:25:07+09:00,1598110912065703936,https://x.com/enjoymylife40/status/1598110912065703936,本日の日本戦のスタメン希望。  　　　前田 三苫　久保　伊東 　 守田　鎌田 長友　　　　富安 　 板倉　吉田　 　　　ｼｭﾐｯﾄ  守備時は伊東選手が下がり、5バックになる可変式でどうでしょうか？ 遠藤選手が出れそうにないのが厳しいですね… なんとか頑張ってほしい,enjoymylife40,ぽけご＠気ままに暮らす人,1.0,0.0,2.0,NEUTRAL,0.07037579268217087,0.7632629871368408,0.1663612723350525
2022-12-01 10:25:40+09:00,1598126147841458176,https://x.com/nomurakenu/status/1598126147841458176,南野　　浅野 　　　　　久保　 三苫　鎌田　　守田　伊東 　　冨安　板倉　谷口 　　　　シュミット,nomurakenu,CHAGEandCHAGE,0.0,0.0,0.0,NEUTRAL,0.0629732608795166,0.9178875088691711,0.019139207899570465
2022-12-01 11:04:09+09:00,1598135832539721728,https://x.com/osirisu87/status/1598135832539721728,フランスには両サイドのデンベレとエムバペの攻撃力が高すぎるけど、日本もできるよね、三苫と伊東で。なのに三苫をスタメン起用しないからさ……,osirisu87,はなお,0.0,0.0,3.0,NEGATIVE,0.04425043985247612,0.4207124412059784,0.535037100315094
2022-12-01 11:27:34+09:00,1598141725931089921,https://x.com/kurobasu3567/status/1598141725931089921,アルゼンチンが勝ち、まだ、メッシが見られる。私は１５年程前にアルゼンチンのＴシャツを買った。決勝トーナメントは着て応援しよう。ちなみに、日本の応援の時は背番号９のＴシャツだが、昔のものなので、三苫ではない、昔の９番だ。でも、三苫として応援します。私はSDZsだ！,kurobasu3567,kobakunn　黒舟,1.0,0.0,6.0,POSITIVE,0.9630162119865417,0.03391548618674278,0.0030682398937642574
2022-12-01 11:46:30+09:00,1598146492812136448,https://x.com/hirok428/status/1598146492812136448,サッカーワールド杯の三苫選手を取りあげて騒ぐマスコミ。三笘選手の経歴をみたらいいと思う。川崎フロンターレのU10からサッカーを始めた。日本代表になれるのは一握り。三笘選手がサッカーに打ち込むのを支えた親や大人がいた。電通など広告代理店も子育てできる日本に変えないとビジネス持続不可。,hirok428,hirok@消費税廃止,0.0,0.0,1.0,NEUTRAL,0.34329095482826233,0.5916910767555237,0.065017931163311
2022-12-01 12:10:57+09:00,1598152643100446721,https://x.com/onigili_fighter/status/1598152643100446721,ぽいち、久保と三苫先発させろ,onigili_fighter,名無しにかわり白いイッチがお送りします,0.0,0.0,2.0,NEUTRAL,0.38250574469566345,0.595948338508606,0.02154594101011753
2022-12-01 12:30:04+09:00,1598157457473540096,https://x.com/size_ally/status/1598157457473540096,やっほ～アリだよ  いよいよ日本vsスペイン戦だねドリブルの突破力で『三苫選手』に注目がいってるね アリ的には、「堂安選手」や右膝負傷してしまってるけどデュエル王「遠藤選手」の活躍も観たいな…  強豪国相手だけど頑張って欲しいな  ,,,,,,POSITIVE,0.9537403583526611,0.04433576017618179,0.001923913019709289
2022-12-01 12:32:24+09:00,1598158042931290112,https://x.com/39nakano_miku/status/1598158042931290112,8話のぼっちちゃんを、例えるなら日本代表の三苫ってらコメント見てふふってなった,39nakano_miku,玖瑠栖,0.0,0.0,0.0,NEUTRAL,0.17250408232212067,0.8129290342330933,0.014566891826689243
2022-12-01 12:39:32+09:00,1598159839871369216,https://x.com/YosukeMatsuura/status/1598159839871369216,スペイン戦 先発予想  　久保　釜本　鎌田  三苫　守田　田中　前園  　冨安　吉田　板倉 　　　　 　　　　権田,YosukeMatsuura,松浦要介 a.k.a 団長,1.0,0.0,1.0,NEUTRAL,0.08115014433860779,0.9002662301063538,0.018583625555038452
2022-12-01 12:57:33+09:00,1598164370387001344,https://x.com/KOTOBUKI26/status/1598164370387001344,三苫に渡して欲しかったってだけの批判だからなぁ。気にしなくていい。無理矢理出して、三苫が取られてたら三苫を批判してるんだろうし。そんな表面上だけの問題じゃないと思うけど。  〝バックパスマシン〟批判のＤＦ伊藤洋輝がリベンジ宣言「このままでは終われない news.yahoo.co.jp/articles/2dd4e …,KOTOBUKI26,KOTOBUKI（豪遊亭 寿舞伎）,0.0,0.0,0.0,NEGATIVE,0.02637183852493763,0.42401280999183655,0.5496153831481934
2022-12-01 13:02:03+09:00,1598165502874247168,https://x.com/yukiranbo/status/1598165502874247168,とりあえず三苫スタメンで使えよ。,yukiranbo,きな吸い,0.0,0.0,1.0,POSITIVE,0.8059574961662292,0.18218538165092468,0.01185714453458786
2022-12-01 13:11:14+09:00,1598167815865139200,https://x.com/_haru_taro_/status/1598167815865139200,っかー　三苫さんの素敵マンガ　好き,_haru_taro_,はるたろー@,0.0,0.0,1.0,POSITIVE,0.9415445923805237,0.05625767633318901,0.0021977259311825037
2022-12-01 13:12:50+09:00,1598168220136923137,https://x.com/kanei00/status/1598168220136923137,三苫はコスタリカ戦は先発で、スペイン戦は後半からが正解だったんじゃないの。今は状況は変わってるけど。,kanei00,カネイノブフミ,0.0,0.0,0.0,NEUTRAL,0.19659024477005005,0.7876408100128174,0.015768982470035553
2022-12-01 13:13:19+09:00,1598168340799066113,https://x.com/badaichara/status/1598168340799066113,酒井がダメだった場合の右サイドバックどうするんだろ。冨安使うのかな。それか魂の3バックでまさかの伊東WBで前に堂安使うあるのかな。ないか。三苫は確実にスタメンで使うだろうから…使わないかな？流石に使うよな。,badaichara,場代チャラ,0.0,0.0,0.0,POSITIVE,0.5885111689567566,0.38150548934936523,0.029983360320329666
2022-12-01 13:14:42+09:00,1598168687919656960,https://x.com/CbKeiba/status/1598168687919656960,スペイン戦はどうも5バックで行きそうな気がするので希望的観測を挙げておくと前半は5-3-2できっちりブロック作って相手のSBを浮かせて攻め上がった裏を前田、浅野の2トップで突きまくるを繰り返してほしい。 で前半はなんとか耐えに耐えて0点。 後半3-4-3で三苫投入勝負で。 旗手入れとけよー,CbKeiba,Orfe,0.0,0.0,4.0,NEGATIVE,0.03687511757016182,0.24549616873264313,0.7176287174224854
2022-12-01 14:00:03+09:00,1598180100264296449,https://x.com/sanluiz15/status/1598180100264296449,毎日W杯予想DAY12 クロアチア1-2ベルギー モロッコ3-0カナダ 日本1-0スペイン ドイツ3-0コスタリカ  コスタリカの負けが早めに濃厚になればなるほど、スペインはブラジル回避の線が出てくる。 逆にコスタリカが頑張るとスペインは負けれないので強く来る。  日本は先制点が全て→三苫,sanluiz15,ルイシュ,1.0,1.0,2.0,NEUTRAL,0.3826194703578949,0.5760422348976135,0.04133826866745949
2022-12-01 15:07:13+09:00,1598197004915859457,https://x.com/7VgktkuVDcvZwtI/status/1598197004915859457,いよいよ、あと13時間となりました。 ドキドキが止まりません。 三苫　タケ　純也　で、鎌田さんをどうするか？ トップは？で悩んでおりますが あっけなく、それは崩れ去り、タケではなく、ミナミーノが入るのではと、想像されます 私は、この真冬の寒さの中、タケへの神頼みに行ってまいります。寒い,7VgktkuVDcvZwtI,タケちゃん,1.0,1.0,17.0,NEUTRAL,0.3484446108341217,0.5962125658988953,0.05534273013472557
2022-12-01 15:12:56+09:00,1598198442433871873,https://x.com/IARUMOYR1/status/1598198442433871873,権田  吉田　谷口　長友　酒井(怪我大丈夫なら)  田中　板倉　鎌田　伊藤純　久保  町野  後半スタートから三苫  これでいこう！ オリンピックのリベンジはオリンピック世代で！,IARUMOYR1,村井　諒(むらりひょん),1.0,0.0,2.0,POSITIVE,0.9806172847747803,0.017792966216802597,0.001589766819961369
2022-12-01 15:15:45+09:00,1598199151657119744,https://x.com/x6y8dJ7nYoRVOH3/status/1598199151657119744,やぁ。どうも。元気かい？馬鹿ルシだよ。ワールドカップのサッカーをリアルタイムでみたい。だから今から仮眠をとるんだよ日本がスペイン相手に0-0で抑えたらワンチャン有るわよ。まだ諦めるのは早いわね。皆んなも馬鹿ルシと一緒に応援しよ。三苫と久保と冨安さんがなんとかしてくれると思うねぇ,x6y8dJ7nYoRVOH3,馬鹿ルシぽん,0.0,1.0,7.0,POSITIVE,0.9368699789047241,0.05464177206158638,0.00848829373717308
2022-12-01 16:22:44+09:00,1598216007138840582,https://x.com/keibanomikata/status/1598216007138840582,今日のワールドカップの予想 日本-スペイン　2-0　で日本の勝利 ※三苫がチャンスメイクして、南野、鎌田が得点。 後は全員死ぬ気で守りきる。  コスタリカ-ドイツ　1-0でコスタリカの勝利 ※セットプレイで1点獲得。後は全員死ぬ気で守りきる。  まさかの日本とコスタリカがGS突破！ ,,,,,,POSITIVE,0.9254242181777954,0.06742552667856216,0.007150196470320225
2022-12-01 16:27:36+09:00,1598217232856719361,https://x.com/CafeTyphoo/status/1598217232856719361,先取点必須です 三苫、鎌田、久保で取れます　　2-1 日本で スペイン戦チケット残りまだ余裕あります ¥4500    3ドリンク　　おつまみ付き ＊店内での販売となります ,,,,,,POSITIVE,0.8834725618362427,0.1106901615858078,0.005837228149175644
2022-12-01 16:39:21+09:00,1598220188474028032,https://x.com/HierroWorld/status/1598220188474028032,三苫をスタメンで使わないってのがよくわからん,HierroWorld,HI(ER)RO,0.0,0.0,0.0,NEGATIVE,0.0015354417264461517,0.0487908199429512,0.9496737718582153
2022-12-01 16:53:42+09:00,1598223803053928448,https://x.com/reysolista04/status/1598223803053928448,は433、流石に前線からハイプレスは自殺行為。 相手ビルドアップでは持たせて、442、451気味でブロック。 攻撃では裏狙いで、相手の中盤の3の脇を効果的に狙いサイド攻撃をしたい。 　　久保　　前田 三苫　　　　　　伊東 　　守田　柴崎 長友　冨安　吉田　酒井  こんな教科書通りで勝てるんかなw,reysolista04,Reysolista04 | EL EQUIPO ES LO IMPORTANTE.,1.0,0.0,1.0,POSITIVE,0.48191019892692566,0.477825403213501,0.04026434198021889
